PriceUpdateDate,ItemCode,ItemType,ItemName,ManufacturerName,ManufactureCountry,ManufacturerItemDescription,UnitQty,Quantity,bIsWeighted,UnitOfMeasure,QtyInPackage,ItemPrice,UnitOfMeasurePrice,AllowDiscount,ItemStatus
"2017-02-07 08:11","16000423534","1","קראנצי שיבולת ושוקולד5יח","ג'נרל מילס","US","חטיף נייצ'ר ואלי","גרמים","210.00","0","100 גרם","0","21.90","10.43","1","1"
"2017-02-07 08:11","16000548404","1","חטיף נייטשר ואלי ש.שועל5","ג'נרל מילס","US","חטיף נייטשר ואלי","גרמים","210.00","0","100 גרם","0","21.90","10.43","1","1"
"2017-02-07 08:11","16000548503","1","נייטשר וואלי מייפל 5יח","ג'נרל מילס","US","חטיף נייטשר ואלי","גרמים","210.00","0","100 גרם","0","21.90","10.43","1","1"
"2017-02-07 08:11","16000548909","1","נייטשר וואלי גרנולה 5יח'","ג'נרל מילס","US","חטיף נייטשר ואלי","גרמים","210.00","0","100 גרם","0","21.90","10.43","1","1"
"2017-02-07 08:11","28200133502","1","מרלבורו רד קצר בוקס 10יח","פיליפ מוריס","IL","מרלבורו רד חבילה","יחידה","1.00","0","יחידה","0","329.90","329.90","0","1"
"2017-02-07 07:32","3014260214692","1","ג'ל גילוח סירייס 200C.Wמ","פרוקטר & גמבל","IL","ג'ל גילוח סירייס","מיליליטרים","200.00","0","100 מ""ל","0","17.90","8.95","1","1"
"2017-02-07 08:11","3023470001015","1","ביסקויט גאלט חמאה 150ג","סן מישל","FR","ביסקויט חמאה","גרמים","150.00","0","100 גרם","0","10.90","7.27","1","1"
"2017-02-07 08:11","3046920028004","1","שוק.אקסלנס מריר70% 100גר","לינדט ושפרונגלי קילשברג","FR","שוקולד אקסלנס","גרמים","100.00","0","100 גרם","0","18.20","18.20","1","1"
"2017-02-07 08:11","3046920028363","1","שוק.לינדט אקסלנס85% 100ג","לינדט ושפרונגלי קילשברג","FR","שוקולד לינדט 85%","גרמים","100.00","0","100 גרם","0","18.20","18.20","1","1"
"2017-02-07 08:11","3046920028370","1","שוק.לינדט אקסלנס תפוז100","לינדט ושפרונגלי קילשברג","CH","שוקולד לינדט","גרמים","100.00","0","100 גרם","0","18.20","18.20","1","1"
"2017-02-07 08:11","3046920028752","1","שוק.לינדט אקסלנס נענע100","לינדט ושפרונגלי קילשברג","FR","שוקולד לינדט","גרמים","100.00","0","100 גרם","0","18.20","18.20","1","1"
"2017-02-07 08:11","3046920029759","1","שוק.אקסלנס 90% קקאו 100ג","לינדט ושפרונגלי קילשברג","DE","שוקולד אקסלנס","גרמים","100.00","0","100 גרם","1","18.20","18.20","1","1"
"2017-02-07 07:32","3059940007768","1","אירויק ספריי וניל 240 מל","רקיט בנקיזר","GB","אירויק ספריי","מיליליטרים","240.00","0","100 מ""ל","0","11.90","4.96","1","1"
"2017-02-07 07:32","3059943016507","1","אירויק ספריי לבנדר 240מל","רקיט בנקיזר","GB","אירויק ספריי","מיליליטרים","240.00","0","100 מ""ל","0","11.90","4.96","1","1"
"2017-02-07 08:11","3147697720204","1","וויסקי לייבל 5 700 מ""ל","BLENDING FIRST","GB","וויסקי לייבל 5","מיליליטרים","700.00","0","100 מ""ל","1","74.90","10.70","1","1"
"2017-02-07 07:31","3175460000017","1","גבינת בורסן","","FR","גבינת בורסן","גרמים","150.00","0","100 גרם","0","15.90","10.60","1","1"
"2017-02-07 07:31","3175460000062","1","גבינת בורסאן","","FR","גבינת בורסאן","גרמים","150.00","0","100 גרם","0","15.90","10.60","1","1"
"2017-02-07 07:31","3175460030083","1","גבינת בורסאן","","FR","גבינת בורסאן","גרמים","150.00","0","100 גרם","0","15.90","10.60","1","1"
"2017-02-07 08:11","3178530402278","1","ביסק.גאלט חמאה+קרמל150ג","סן מישל","FR","ביסקוויט גאלט","גרמים","150.00","0","100 גרם","1","15.90","10.60","1","1"
"2017-02-07 08:11","3178530402353","1","עוגיות מיני מדלן רכות175","סן מישל","FR","עוגיות מיני מדלן","גרמים","175.00","0","100 גרם","1","10.90","6.23","1","1"
"2017-02-07 08:11","3178530404241","1","עוג.שוקולד+גרעינ+שומ140ג","סן מישל","FR","עוגיות שוקולד","גרמים","140.00","0","100 גרם","1","13.90","9.93","1","1"
"2017-02-07 08:11","3178530405828","1","ביסקוויט פתיבר חמאה150ג","סן מישל","FR","פתיבר חמאה","גרמים","150.00","0","100 גרם","1","13.90","9.27","1","1"
"2017-02-07 08:11","3178530407938","1","עוג.מדלן שוקולד ציפס175ג","סן מישל","FR","עוגיות מדלן","גרמים","175.00","0","100 גרם","1","10.90","6.23","1","1"
"2017-02-07 08:11","32147230","1","מיץ לימון משומר 200 מ""ל","סידג","CH","מיץ לימון משומר","מיליליטרים","200.00","0","100 מ""ל","0","7.90","3.95","1","1"
"2017-02-07 08:11","33617000026","1","פת פריכה מקמח מל","","IL","פת פריכה מקמח מל","גרמים","260.00","0","100 גרם","0","14.40","5.54","1","1"
"2017-02-07 08:11","33617322616","1","פת פריכה קלה","","IL","פת פריכה קלה","גרמים","270.00","0","100 גרם","0","14.40","5.33","1","1"
"2017-02-07 08:11","33617340610","1","פת פריכה שיפון","","IL","פת פריכה שיפון","גרמים","250.00","0","100 גרם","0","14.40","5.76","1","1"
"2017-02-07 08:11","3387390320244","1","דגני בוקר פיטנס+פירות375","נסטלה","FR","דגני פיטנס","גרמים","375.00","0","100 גרם","0","16.90","4.51","1","1"
"2017-02-07 08:11","3387390525960","1","קראנץ' דגני בוקר 500 גרם","נסטלה","FR","קראנץ דגני בוקר","גרמים","500.00","0","100 גרם","0","25.00","5.00","1","1"
"2017-02-07 08:11","3387390730852","1","דגני בוקר פיטנס 375 גרם","נסטלה","FR","דגני פיטנס","גרמים","375.00","0","100 גרם","0","16.90","4.51","1","1"
"2017-02-07 08:11","34000146208","1","נטיפי שוקולד לאפייה283גר","הרשי שוקולד","US","נטיפי שוקולד","גרמים","283.00","0","100 גרם","1","19.70","6.96","1","1"
"2017-02-07 07:31","3451790550324","1","ממרח חמאה 75% 250ג","אלוויר","BE","ממרח חמאה רכה","גרמים","250.00","0","100 גרם","0","12.90","5.16","1","1"
"2017-02-07 08:11","3563490014898","1","חרדל ריין דיז'ון לחיץ265","ריין דיג'ון","FR","חרדל דיז'ון","גרמים","265.00","0","100 גרם","0","13.10","4.94","1","1"
"2017-02-07 07:32","3574660089547","1","טמפוני או בה נורמל 32 יח","ג'ונסון","DE","טמפוני או בה","יחידה","1.00","0","יחידה","0","35.90","35.90","1","1"
"2017-02-07 07:32","3600541269255","1","לחות לעור יבש מויסט מאץ","סופרויאל","FR","לחות לעור יבש","מיליליטרים","50.00","0","100 מ""ל","0","40.00","80.00","1","1"
"2017-02-07 07:32","3600541448384","1","דאו.רול רול קלאם 50 מ""ל","ליברמו","BE","דאודורנט גרנייה","מיליליטרים","50.00","0","100 מ""ל","1","14.90","29.80","1","1"
"2017-02-07 07:32","3600541740006","1","דאודורנט ספריי אקשן 150מ","סופרוקוס","FR","דאו.גרנייה","מיליליטרים","150.00","0","100 מ""ל","1","14.90","9.93","1","1"
"2017-02-07 07:32","3600541741317","1","מירקל קרם שינה 50 מ""ל","אולניי","FR","מירקל קרם שינה","מיליליטרים","50.00","0","100 מ""ל","1","55.00","110.00","1","1"
"2017-02-07 07:32","3661163934952","1","דאו.סטיק אדידס אייס 51גר","COTY","MC","דאודורנט אדידס","גרמים","51.00","0","100 גרם","0","15.90","31.18","1","1"
"2017-02-07 07:32","3661163970448","1","דאו.אדידס A3 פרש לגבר200","COLEPCCL","PT","דאודורנט אדידס","מיליליטרים","200.00","0","100 מ""ל","0","15.90","7.95","1","1"
"2017-02-07 08:11","38000844966","1","חטיף פרינגלס אורגינל161ג","פרוקטר & גמבל","IL","חטיף פרינגלס","גרמים","161.00","0","100 גרם","0","11.50","7.14","1","1"
"2017-02-07 08:11","38000844973","1","חטיף פרינגלס ברביקיו169ג","פרוקטר & גמבל","IL","חטיף פרינגלס","גרמים","169.00","0","100 גרם","0","11.50","6.80","1","1"
"2017-02-07 08:11","38000845000","1","פרינגלס שמנת בצל 169 גר","פרוקטר & גמבל","US","פרינגלס שמנת בצל","גרמים","169.00","0","100 גרם","0","11.50","6.80","1","1"
"2017-02-07 08:11","40000420729","1","עדשי שוק.מ&מ'ס בוטנים226","מרס","US","עדשי שוקולד מ&מ","גרמים","226.00","0","100 גרם","0","15.90","7.04","1","1"
"2017-02-07 08:11","40000470700","1","עדשי שוק. מ&מ'ס שוקו226ג","מרס","US","עדשי שוקולד מ&מ","גרמים","226.00","0","100 גרם","0","15.90","7.04","1","1"
"2017-02-07 07:32","4002448019480","1","סיליט באנג מסיר שומן750מ","רקיט בנקיזר","IT","סיליט באנג","מיליליטרים","750.00","0","100 מ""ל","0","21.60","2.88","1","1"
"2017-02-07 07:32","4005808779277","1","קרם גוף ניוואה SMOOTH625","ביירסדורץ","IL","קרם גוף ניוואה","מיליליטרים","625.00","0","100 מ""ל","1","39.90","6.38","1","1"
"2017-02-07 07:32","4005808890507","1","ניוואה סופט 200 מ""ל","ביירסדורץ","ES","קרם ניוואה סופ","מיליליטרים","200.00","0","100 מ""ל","0","24.90","12.45","1","1"
"2017-02-07 07:32","4005900036506","1","דאו.ניוואה בלק&וויט רול","ביירסדורץ","DE","דאודורנט ניוואה","מיליליטרים","50.00","0","100 מ""ל","0","14.90","29.80","1","1"
"2017-02-07 07:32","4005900816108","1","ניוואה רולאון יבש לגבר50","ביירסדורץ","DE","דאודורנט ניוואה","מיליליטרים","50.00","0","100 מ""ל","0","14.90","29.80","1","1"
"2017-02-07 07:32","4005900828095","1","ניוואה רול און פרש לאישה","ביירסדורץ","DE","דאודורנט ניוואה","מיליליטרים","50.00","0","100 מ""ל","0","14.90","29.80","1","1"
"2017-02-07 08:11","4009900013581","1","מארז סטיקס ספירמינט 5 יח","ריגלי","FR","מארז אורביט","גרמים","65.00","0","100 גרם","0","11.50","17.69","1","1"
"2017-02-07 08:11","4009900385824","1","מארז סטיקס פפרמינט 5 יח'","ריגלי","FR","מארז אורביט","גרמים","65.00","0","100 גרם","0","11.50","17.69","1","1"
"2017-02-07 08:11","4009900487283","1","אורביט סטיקס פירות 5יח'","ריגלי","FR","מארז אורביט","גרמים","65.00","0","100 גרם","0","11.50","17.69","1","1"
"2017-02-07 08:11","4009900512329","1","פייב בוקס ספירמינט 69גרם","ריגלי","RU","מסטיק פייב","גרמים","69.00","0","100 גרם","1","11.50","16.67","1","1"
"2017-02-07 08:11","4011800567613","1","קורני סנדוויץ שחור לבן4י","Schwartauer","IL","קורני סנדוויץ","גרמים","120.00","0","100 גרם","0","17.30","14.42","1","1"
"2017-02-07 08:11","4011800628512","1","קורני חט.דגנים+שוקולד6יח","Schwartauer","DE","קורני חטיף דגנים","גרמים","150.00","0","100 גרם","0","16.90","11.27","1","1"
"2017-02-07 08:11","4011800630515","1","קורני 6חט.דגנים+שוק+בננה","Schwartauer","DE","קורני חטיף דגנים","גרמים","150.00","0","100 גרם","0","16.90","11.27","1","1"
"2017-02-07 08:11","4011800632519","1","קורני חטיפי קוקוס שוק6יח","Schwartauer","DE","קורני חטיף דגנים","גרמים","150.00","0","100 גרם","0","16.90","11.27","1","1"
"2017-02-07 08:11","4011800633516","1","6קורני+שוק.מריר58% קקאו","Schwartauer","IL","קורני חטיף דגנים","גרמים","138.00","0","100 גרם","0","16.90","12.25","1","1"
"2017-02-07 08:11","4011800636517","1","קורני FREE שוקולד חלב6יח","Schwartauer","IL","קורני חטיף דגנים","גרמים","120.00","0","100 גרם","0","16.90","14.08","1","1"
"2017-02-07 08:11","4014400400007","1","טופיפי 125 גרם","שטורק","DE","טופיפי","גרמים","125.00","0","100 גרם","0","10.90","8.72","1","1"
"2017-02-07 08:11","4014400907902","1","סוכ.וורטר ל.סוכר בוקס42ג","שטורק","DE","סוכריות וורטר","גרמים","42.00","0","100 גרם","0","7.10","16.90","1","1"
"2017-02-07 08:11","4014400914245","1","שוקולד מרסי חלב מעולה100","שטורק","DE","שוקולד מרסי","גרמים","100.00","0","100 גרם","1","15.90","15.90","1","1"
"2017-02-07 08:11","4014400914276","1","שוק.מרסי מריר מעולה100ג","שטורק","DE","שוקולד מרסי","גרמים","100.00","0","100 גרם","1","15.90","15.90","1","1"
"2017-02-07 08:11","4014400916744","1","שוקולד מרסי מרציפן 112ג","שטורק","DE","שוקולד מרסי","גרמים","112.00","0","100 גרם","1","15.90","14.20","1","1"
"2017-02-07 07:32","4015000519915","1","דאוFA. פרדייז 200 מ""ל","הנקל סוד","IL","דאודורנט FA","מיליליטרים","200.00","0","100 מ""ל","0","9.90","4.95","1","1"
"2017-02-07 07:32","4015000615891","1","דאו.ספריי FA אקווה 200מל","הנקל סוד","DE","דאודורנט FA","מיליליטרים","200.00","0","100 מ""ל","0","9.90","4.95","1","1"
"2017-02-07 07:32","4015000615921","1","דאו.ספרי FA ספורט גבר200","הנקל סוד","DE","דאודורנט FA","מיליליטרים","200.00","0","100 מ""ל","0","9.90","4.95","1","1"
"2017-02-07 07:32","4015400057369","1","12 אולוויז עבה לילה","פרוקטר & גמבל","DE","תחבושות אולוויז","יחידה","1.00","0","יחידה","0","17.60","17.60","1","1"
"2017-02-07 07:32","4015400428657","1","15 אולוויז עבה לונג+","פרוקטר & גמבל","DE","15 אולוויז עבה לונג+","יחידה","1.00","0","יחידה","0","17.60","17.60","1","1"
"2017-02-07 07:32","4015400428688","1","16 אולוויז עבה נורמל+","פרוקטר & גמבל","DE","תחבושות אולוויז","יחידה","1.00","0","יחידה","0","17.60","17.60","1","1"
"2017-02-07 07:32","4015400564034","1","מגן תח.אולוייז מגה פק +L","פרוקטר & גמבל","IL","מגן תחתון אולויז","יחידה","1.00","0","יחידה","0","19.90","19.90","1","1"
"2017-02-07 07:32","4015400564454","1","68מגני תח.אולוייז מגה L","פרוקטר & גמבל","IL","מגן תחתון אולויז","יחידה","1.00","0","יחידה","0","19.90","19.90","1","1"
"2017-02-07 13:31","4015400669098","1","52 מגן תח.אולוייז דואו N","פרוקטר & גמבל","DE","מגן תחתון אולויז","יחידה","1.00","0","יחידה","1","21.90","21.90","1","1"
"2017-02-07 07:32","4015400681670","1","18אולוייז לילה וליו פק","","","תחבושות אולוייז","יחידה","1.00","0","יחידה","0","25.90","25.90","1","1"
"2017-02-07 13:31","4015400715290","1","טמפקס קומפאק סופר+ 22 יח","פרוקטר & גמבל","HU","טמפקס קומפאק","יחידה","1.00","0","יחידה","1","29.90","29.90","1","1"
"2017-02-07 13:31","4015400715320","1","טמפקס קומפאק רגולר 22 יח","פרוקטר & גמבל","HU","טמפקס קומפאק","יחידה","1.00","0","יחידה","1","29.90","29.90","1","1"
"2017-02-07 13:31","4015400715443","1","טמפקס קומפאק סופר 22 יחי","פרוקטר & גמבל","HU","טמפקס קומפאק","יחידה","1.00","0","יחידה","1","29.90","29.90","1","1"
"2017-02-07 07:32","4015400731719","1","20 תח.אולוייז דואו לילה","פרוקטר & גמבל","DE","תחבושות אולוייז","יחידה","1.00","0","יחידה","1","25.90","25.90","1","1"
"2017-02-07 13:31","4015400742791","1","42מגן תח.אולוייז דואו L","פרוקטר & גמבל","DE","מגן תחתון אולויז","יחידה","1.00","0","יחידה","1","21.90","21.90","1","1"
"2017-02-07 07:32","4015400746812","1","80מגני תח.אולוייז מגה פק","פרוקטר & גמבל","DE","מגן תחתון אולויז","יחידה","1.00","0","יחידה","1","19.90","19.90","1","1"
"2017-02-07 07:32","4015400746843","1","78מגני תח.אולוויז מגה פר","פרוקטר & גמבל","DE","מגן תחתון אולווי","יחידה","1.00","0","יחידה","1","19.90","19.90","1","1"
"2017-02-07 07:32","4015400755487","1","24 תח.אולוייז דואו לונג","פרוקטר & גמבל","DE","תחבושות אולוייז","יחידה","1.00","0","יחידה","1","25.90","25.90","1","1"
"2017-02-07 07:32","4015600763251","1","שמפו הד&שולדרס קלאסי 600","פרוקטר & גמבל","IL","שמפו הד&שולדרס","מיליליטרים","600.00","0","100 מ""ל","0","19.90","3.32","1","1"
"2017-02-07 07:32","4015600763459","1","שמפו הד&שולדרס תפוח 600","פרוקטר & גמבל","IL","שמפו הד&שולדרס","מיליליטרים","600.00","0","100 מ""ל","0","19.90","3.32","1","1"
"2017-02-07 07:32","4015600768966","1","הד&שולדרס עם לחות 600מ","פרוקטר & גמבל","IL","שמפו הד&שולדרס","מיליליטרים","600.00","0","100 מ""ל","0","19.90","3.32","1","1"
"2017-02-07 07:32","4015600770228","1","פנטן שמפו שמן משקם 600 מ","פרוקטר & גמבל","FR","שמפו פנטן שמן","מיליליטרים","600.00","0","100 מ""ל","0","19.90","3.32","1","1"
"2017-02-07 07:32","4015600770488","1","מרכך פנטן שמן משקם 600 מ","פרוקטר & גמבל","FR","מרכך פנטן שמן","מיליליטרים","600.00","0","100 מ""ל","0","19.90","3.32","1","1"
"2017-02-07 07:32","4015600815233","1","פנטן שמפו לחות מוגברת600","פרוקטר & גמבל","IL","פנטן שמפו","מיליליטרים","600.00","0","100 מ""ל","0","19.90","3.32","1","1"
"2017-02-07 07:32","4015600815318","1","שמפו פנטן מגע קטיפתי600מ","פרוקטר & גמבל","FR","שמפו פנטן","מיליליטרים","600.00","0","100 מ""ל","0","19.90","3.32","1","1"
"2017-02-07 07:32","4015600815394","1","פנטן 2ב1 מגע משי 600  מ""","פרוקטר & גמבל","FR","פנטן 2ב1 מגע משי","מיליליטרים","600.00","0","100 מ""ל","0","19.90","3.32","1","1"
"2017-02-07 07:32","4015600815516","1","שמפ.פנטן נוסחה קלאסית600","פרוקטר & גמבל","FR","שמפו פנטן","מיליליטרים","600.00","0","100 מ""ל","0","19.90","3.32","1","1"
"2017-02-07 07:32","4015600815554","1","מרכך פנטן נוסחה קלאס600.","פרוקטר & גמבל","FR","מרכך פנטן","מיליליטרים","600.00","0","100 מ""ל","0","19.90","3.32","1","1"
"2017-02-07 07:32","4015600815592","1","שמפו+מרכך פנטן קלאסי600מ","פרוקטר & גמבל","FR","שמפו + מרכך פנטן","מיליליטרים","600.00","0","100 מ""ל","0","19.90","3.32","1","1"
"2017-02-07 08:11","4017100210105","1","גלילי ופל ופלטן מריר100ג","באלסן","DE","וופלטן מריר","גרמים","100.00","0","100 גרם","1","11.90","11.90","1","1"
"2017-02-07 08:11","4017100219900","1","גלילי ופל חלב וופלטן100ג","באלסן","DE","גלילי ופל וופל","גרמים","100.00","0","100 גרם","0","11.90","11.90","1","1"
"2017-02-07 08:11","4017100290008","1","ביסקוויט שוקולד חלב125ג","באלסן","DE","ביסקוויט שוקולד","גרמים","125.00","0","100 גרם","0","11.90","9.52","1","1"
"2017-02-07 08:11","4017100291005","1","ביסקוויט שוקולד מריר125ג","באלסן","DE","ביסקוויט שוקולד","גרמים","125.00","0","100 גרם","0","11.90","9.52","1","1"
"2017-02-07 08:11","4067700013019","1","ייגרמייסטר 700 מ""ל","יגרמייסטר","DE","יגרמייסטר","מיליליטרים","700.00","0","100 מ""ל","0","89.00","12.71","1","1"
"2017-02-07 07:32","4084500088917","1","פיירי לכלים לימון650מל","פרוקטר & גמבל","IL","פיירי נוזל לכלים","מיליליטרים","650.00","0","100 מ""ל","0","12.50","1.92","1","1"
"2017-02-07 07:32","4084500627826","1","פיירי לכלים לימון 385מל","פרוקטר & גמבל","GB","פיירי לימון","מיליליטרים","385.00","0","100 מ""ל","1","7.80","2.03","1","1"
"2017-02-07 07:32","4084500853553","1","פיירי אורגינל 650מל","פרוקטר & גמבל","GB","נוזל כלים פיירי","מיליליטרים","650.00","0","100 מ""ל","1","12.50","1.92","1","1"
"2017-02-07 07:32","4084500853836","1","פיירי ורדים ומשי 515 מ""ל","פרוקטר & גמבל","GB","פיירי נוזל לכלים","מיליליטרים","515.00","0","100 מ""ל","1","12.50","2.43","1","1"
"2017-02-07 07:32","4084500853898","1","פיירי אלוורה/מלפפונים515","פרוקטר & גמבל","GB","פיירי נוזל לכלים","מיליליטרים","515.00","0","100 מ""ל","1","12.50","2.43","1","1"
"2017-02-07 08:11","41390000904","1","רוטב סויה קיקומן 444 מ""ל","קיקומן פודז אינק","US","רוטב סויה קיקומן","מיליליטרים","444.00","0","100 מ""ל","0","14.90","3.36","1","1"
"2017-02-07 08:11","41390001079","1","רוטב סויה דל נתרן 444מ""ל","קיקומן פודז אינק","IL","רוטב סויה","מיליליטרים","444.00","0","100 מ""ל","0","14.90","3.36","1","1"
"2017-02-07 08:11","41390010309","1","רוטב טריאקי קיקומן 444מל","קיקומן פודז אינק","US","רוטב טריאקי","מיליליטרים","444.00","0","100 מ""ל","0","14.90","3.36","1","1"
"2017-02-07 08:11","42154662","1","אורביט בטעם ספירמינט 27ג","ריגלי","FR","מסטיק אורביט","גרמים","27.00","0","100 גרם","0","6.70","24.81","1","1"
"2017-02-07 08:11","42174479","1","אורביט מעטפה תות 27 גרם","ריגלי","FR","אורביט מעטפה","גרמים","27.00","0","100 גרם","1","6.70","24.81","1","1"
"2017-02-07 07:32","4607109409619","1","פיניש הכל ב1- 25 טבליות","רקיט בנקיזר","PL","פיניש הכל ב1","יחידה","1.00","0","יחידה","1","24.90","24.90","1","1"
"2017-02-07 07:32","4800888542854","1","רקסונה רול און לינן דר50","יוניליוור","TR","דאו.רקסונה","מיליליטרים","50.00","0","100 מ""ל","0","13.90","27.80","1","1"
"2017-02-07 07:32","4801234145125","1","גלייד נ.גז אושן בריז400מ","ג'ונסון","IL","מטהר אוויר גלייד","מיליליטרים","400.00","0","100 מ""ל","0","20.10","5.03","1","1"
"2017-02-07 08:11","4891434225413","1","שמן שומשום 150 גרם","או איק גואם פוד אינדוסטריאל","SG","שמן שומשום","מיליליטרים","150.00","0","100 מ""ל","0","8.90","5.93","1","1"
"2017-02-07 08:11","4903001904192","1","רוטב סויה יאמאסה 500 מ""ל","יאמאסה","JP","רוטב סויה יאמאסה","מיליליטרים","500.00","0","100 מ""ל","0","31.90","6.38","1","1"
"2017-02-07 08:11","4903001925784","1","רוטב סויה מופחת נתרן500מ","יאמאסה","JP","רוטב סויה","מיליליטרים","500.00","0","100 מ""ל","0","32.60","6.52","1","1"
"2017-02-07 08:11","4903001930993","1","רוטב טריאקי יאמאסה500מ""ל","יאמאסה","JP","רוטב טריאקי","מיליליטרים","500.00","0","100 מ""ל","1","31.90","6.38","1","1"
"2017-02-07 08:11","49508004219","1","בייגלה עם תערובת תיבול85","jti","US","בייגלה עם תיבול","גרמים","85.00","0","100 גרם","1","5.90","6.94","1","1"
"2017-02-07 08:11","49508004233","1","בייגלה+מלח ים ופלפל 85גר","סנק פקטורי","US","בייגלה עם מלח ים","גרמים","85.00","0","100 גרם","1","5.90","6.94","1","1"
"2017-02-07 07:32","50000292615","1","פנסי פיסט לבבות וכבד85ג","נסטלה פורינה","US","פנסי פיסט 85גר","גרמים","85.00","0","100 גרם","1","6.90","8.12","1","1"
"2017-02-07 07:32","50000429042","1","פנסי פיסט כבד ועוף 85גרם","נסטלה פורינה","US","פנסי פיסט חתול","גרמים","85.00","0","100 גרם","0","6.90","8.12","1","1"
"2017-02-07 07:32","50000429448","1","פנסי פיסט סלמון לחתול85ג","נסטלה פורינה","US","פנסי פיסט לחתול","גרמים","85.00","0","100 גרם","0","6.90","8.12","1","1"
"2017-02-07 07:32","50000429646","1","פנסי פיסט דג אוקיאנוס85ג","נסטלה פורינה","US","פנסי פיסט לחתול","גרמים","85.00","0","100 גרם","0","6.90","8.12","1","1"
"2017-02-07 07:32","50000429844","1","פנסי פיסט הודו ועוף 85גר","נסטלה פורינה","US","פנסי פיסט לחתול","גרמים","85.00","0","100 גרם","0","6.90","8.12","1","1"
"2017-02-07 07:32","50000578450","1","פנסי פיסט עוף ברוטב 85ג","נסטלה פורינה","US","פנסי פיסט 85גר","גרמים","85.00","0","100 גרם","1","6.90","8.12","1","1"
"2017-02-07 07:32","5000146401568","1","וולייט 10 דפים שומרי צבע","רקיט בנקיזר","US","וולייט דפים","יחידה","1.00","0","יחידה","0","17.30","17.30","1","1"
"2017-02-07 07:32","5000204690026","1","פלדג' 5 ב1- קלאסיק 250מל","ג'ונסון","NL","פלדג' 5 ב1-","מיליליטרים","250.00","0","100 מ""ל","0","17.30","6.92","1","1"
"2017-02-07 07:32","5000209145514","1","קולגייט פלקס ירוק 250 מל","קולגייט-פלמוליב","BR","פלקס מי פה","מיליליטרים","250.00","0","100 מ""ל","0","17.90","7.16","1","1"
"2017-02-07 08:11","5000213000359","1","בירה גינס 330 מ""ל","תשלובת גינס","IE","בירה גינס","מיליליטרים","330.00","0","100 מ""ל","1","14.10","4.27","1","1"
"2017-02-07 08:11","5010677551281","1","בקרדי בריזר לימון 275מ""ל","בקרדי בע""מ","DE","בקרדי בריזר","מיליליטרים","275.00","0","100 מ""ל","0","16.80","6.11","1","1"
"2017-02-07 08:11","5010677554602","1","בקרדי בריזר אפרסק 275מ""ל","בקרדי בע""מ","DE","בקרדי בריזר","מיליליטרים","275.00","0","100 מ""ל","0","16.80","6.11","1","1"
"2017-02-07 08:11","5011157630281","1","אורז טילדה המשלי 1 ק""ג","טילדה","GB","אורז טילדה המשלי","קילוגרמים","1.00","0","ק""ג","0","25.60","25.60","1","1"
"2017-02-07 07:32","5011408053234","1","ק.לחות פעולה משולש.פרש50","קלסרואה","DE","קרם לחות","מיליליטרים","50.00","0","100 מ""ל","0","50.00","100.00","1","1"
"2017-02-07 07:32","5011417549193","1","פיניש קוואנטום 20טב","רקיט בנקיזר","PL","פיניש קטבליות","יחידה","1.00","0","יחידה","1","24.90","24.90","1","1"
"2017-02-07 08:11","5014271000411","1","מעדן ערמונים 284 גרם","סאן דלפור - שמבור","FR","מעדן ערמונים","גרמים","284.00","0","100 גרם","1","20.90","7.36","1","1"
"2017-02-07 08:11","5014271300429","1","מעד.משמש ל.תוספת סוכר284","סאן דלפור - שמבור","IL","מעדן מישמש","גרמים","284.00","0","100 גרם","0","20.90","7.36","1","1"
"2017-02-07 08:11","5014271310428","1","מעדן דובדבן שחור 284 גרם","סאן דלפור - שמבור","FR","מעדן דובדבן שחור","גרמים","284.00","0","100 גרם","0","20.90","7.36","1","1"
"2017-02-07 08:11","5014271330426","1","מעדן אוכמניות כחולות284ג","סאן דלפור - שמבור","FR","מעדן אוכמניות","גרמים","284.00","0","100 גרם","0","20.90","7.36","1","1"
"2017-02-07 08:11","5014271360423","1","מעד.תפוז ללא תוס.סוכר284","סאן דלפור - שמבור","FR","מעדן תפוזים","גרמים","284.00","0","100 גרם","0","20.90","7.36","1","1"
"2017-02-07 08:11","5014271370422","1","מעדן אפרסק 284 גרם","סאן דלפור - שמבור","FR","מעדן אפרסק 284 גרם","גרמים","284.00","0","100 גרם","0","20.90","7.36","1","1"
"2017-02-07 08:11","5014271390420","1","מע.פטל ללא תוספת סוכר284","סאן דלפור - שמבור","FR","מעדן פטל","גרמים","284.00","0","100 גרם","0","20.90","7.36","1","1"
"2017-02-07 08:11","5014271400426","1","מעדן תות שדה 284 גרם","סאן דלפור - שמבור","FR","מעדן תות שדה","גרמים","284.00","0","100 גרם","0","20.90","7.36","1","1"
"2017-02-07 08:11","5014271560427","1","מעדן תפוז+ג'ינג'ר 284גרם","סאן דלפור - שמבור","FR","מעדן תפוז+גינג'ר","גרמים","284.00","0","100 גרם","0","20.90","7.36","1","1"
"2017-02-07 08:11","5014271796147","1","מעדן רימון ופטל 284 גרם","סאן דלפור - שמבור","FR","מעדן רימון ופטל","גרמים","284.00","0","100 גרם","0","20.90","7.36","1","1"
"2017-02-07 07:32","50204649","1","גלייד מוצק לבנדר 150גרם","ג'ונסון","GB","גלייד מטהר מוצק","גרמים","150.00","0","100 גרם","0","10.30","6.87","1","1"
