7290000474502,Shupersal-Shelly_Nativ-Hen,white cheese,0
5029053534602,Shupersal-Shelly_Nativ-Hen,tampons,1
7290004685201,Shupersal-Shelly_Nativ-Hen,bread,1
7290000497044,Shupersal-Shelly_Nativ-Hen,bread,1
7290006788504,Shupersal-Shelly_Nativ-Hen,deodorant,0
7296073263517,Shupersal-Shelly_Nativ-Hen,bag,0
7290000042404,Shupersal-Shelly_Nativ-Hen,milk,0
7290000189871,Shupersal-Shelly_Nativ-Hen,garbage bag,0
7290102393268,Shupersal-Shelly_Nativ-Hen,white cheese,0
7290000051956,Shupersal-Shelly_Nativ-Hen,yellow cheese,2
7290000042435,Shupersal-Shelly_Nativ-Hen,milk,0
7290000042442,Shupersal-Shelly_Nativ-Hen,milk,0
7290001902028,Shupersal-Shelly_Nativ-Hen,bread,1
7290001902042,Shupersal-Shelly_Nativ-Hen,bread,1
7290008713696,Shupersal-Shelly_Nativ-Hen,bread,1
7290004125776,Shupersal-Shelly_Nativ-Hen,yellow cheese,0
7290000042466,Shupersal-Shelly_Nativ-Hen,milk,2
7290004133627,Shupersal-Shelly_Nativ-Hen,milk,2
7296073103844,Shupersal-Shelly_Nativ-Hen,potato,0
7290002020837,Shupersal-Shelly_Nativ-Hen,bread,0
7290004122089,Shupersal-Shelly_Nativ-Hen,yellow cheese,0
7290001902059,Shupersal-Shelly_Nativ-Hen,bread,1
7290000146928,Shupersal-Shelly_Nativ-Hen,toothpaste,0
7290001902066,Shupersal-Shelly_Nativ-Hen,bread,1
7290001902073,Shupersal-Shelly_Nativ-Hen,bread,1
7290001902080,Shupersal-Shelly_Nativ-Hen,bread,1
7290000187907,Shupersal-Shelly_Nativ-Hen,toilet paper,2
7290000042503,Shupersal-Shelly_Nativ-Hen,milk,2
7290000056845,Shupersal-Shelly_Nativ-Hen,milk,2
7290104508943,Shupersal-Shelly_Nativ-Hen,peanut snack,0
7290000187921,Shupersal-Shelly_Nativ-Hen,toilet paper,1
7290000187938,Shupersal-Shelly_Nativ-Hen,toilet paper,0
7296073255468,Shupersal-Shelly_Nativ-Hen,coconut cream,0
7290000042541,Shupersal-Shelly_Nativ-Hen,milk,2
7290000187952,Shupersal-Shelly_Nativ-Hen,toilet paper,1
7296073255475,Shupersal-Shelly_Nativ-Hen,coconut cream,0
8710908148293,Shupersal-Shelly_Nativ-Hen,deodorant,0
7290000497228,Shupersal-Shelly_Nativ-Hen,bread,1
7290004122195,Shupersal-Shelly_Nativ-Hen,yellow cheese,0
7290004128340,Shupersal-Shelly_Nativ-Hen,white cheese,0
7290102397532,Shupersal-Shelly_Nativ-Hen,white cheese,0
3574660239973,Shupersal-Shelly_Nativ-Hen,tampons,0
7290004128364,Shupersal-Shelly_Nativ-Hen,white cheese,0
7290103120658,Shupersal-Shelly_Nativ-Hen,deodorant,2
7290011110000,Shupersal-Shelly_Nativ-Hen,lettuce,0
7290000497273,Shupersal-Shelly_Nativ-Hen,bread,1
7290011110017,Shupersal-Shelly_Nativ-Hen,lettuce,2
7290107933315,Shupersal-Shelly_Nativ-Hen,milk,2
7290014126725,Shupersal-Shelly_Nativ-Hen,coconut cream,2
7290000042640,Shupersal-Shelly_Nativ-Hen,milk,0
7290006712981,Shupersal-Shelly_Nativ-Hen,toothpaste,0
7290000497303,Shupersal-Shelly_Nativ-Hen,bread,1
7290000001692,Shupersal-Shelly_Nativ-Hen,potato,1
7290004122270,Shupersal-Shelly_Nativ-Hen,yellow cheese,0
7290004132514,Shupersal-Shelly_Nativ-Hen,milk,2
5029053002408,Shupersal-Shelly_Nativ-Hen,toilet paper,1
7290008713900,Shupersal-Shelly_Nativ-Hen,bread,1
8690637611698,Shupersal-Shelly_Nativ-Hen,deodorant,0
7290000001715,Shupersal-Shelly_Nativ-Hen,potato,0
7296073224891,Shupersal-Shelly_Nativ-Hen,frozen ,0
7290008713917,Shupersal-Shelly_Nativ-Hen,bread,1
7290011765446,Shupersal-Shelly_Nativ-Hen,toothpaste,0
7290001902301,Shupersal-Shelly_Nativ-Hen,bread,1
7290107280099,Shupersal-Shelly_Nativ-Hen,toilet paper,2
7290004122348,Shupersal-Shelly_Nativ-Hen,yellow cheese,0
7290003189205,Shupersal-Shelly_Nativ-Hen,yellow cheese,0
7290000057088,Shupersal-Shelly_Nativ-Hen,yellow cheese,0
7290009398021,Shupersal-Shelly_Nativ-Hen,bread,0
7290000104201,Shupersal-Shelly_Nativ-Hen,frozen ,0
7290000497426,Shupersal-Shelly_Nativ-Hen,bread,1
7290000057118,Shupersal-Shelly_Nativ-Hen,yellow cheese,0
7296073108269,Shupersal-Shelly_Nativ-Hen,lettuce,0
7290000497457,Shupersal-Shelly_Nativ-Hen,bread,1
7290004011826,Shupersal-Shelly_Nativ-Hen,hamburger,2
7290003719006,Shupersal-Shelly_Nativ-Hen,bread,1
7290000000145,Shupersal-Shelly_Nativ-Hen,cabbage,0
7296073218920,Shupersal-Shelly_Nativ-Hen,bread,0
7296073225072,Shupersal-Shelly_Nativ-Hen,bread,1
7290100924563,Shupersal-Shelly_Nativ-Hen,stain remover,0
7290000497532,Shupersal-Shelly_Nativ-Hen,bread,1
7296073108351,Shupersal-Shelly_Nativ-Hen,lettuce,0
7290014126978,Shupersal-Shelly_Nativ-Hen,stain remover,0
7290000053127,Shupersal-Shelly_Nativ-Hen,yellow cheese,2
7290000262031,Shupersal-Shelly_Nativ-Hen,toilet paper,0
8710908251030,Shupersal-Shelly_Nativ-Hen,deodorant,0
7891024124826,Shupersal-Shelly_Nativ-Hen,toothpaste,0
7290000497570,Shupersal-Shelly_Nativ-Hen,bread,1
7290000196763,Shupersal-Shelly_Nativ-Hen,garbage bag,2
7290000055206,Shupersal-Shelly_Nativ-Hen,white cheese,0
7290003153831,Shupersal-Shelly_Nativ-Hen,peanut snack,1
7290102395378,Shupersal-Shelly_Nativ-Hen,yellow cheese,0
3600541033399,Shupersal-Shelly_Nativ-Hen,deodorant,0
7290014940093,Shupersal-Shelly_Nativ-Hen,bread,1
7290006322111,Shupersal-Shelly_Nativ-Hen,bread,1
7290004122560,Shupersal-Shelly_Nativ-Hen,yellow cheese,0
4015000615884,Shupersal-Shelly_Nativ-Hen,deodorant,0
7290014426061,Shupersal-Shelly_Nativ-Hen,toothpaste,0
7290006322128,Shupersal-Shelly_Nativ-Hen,bread,1
7290000002002,Shupersal-Shelly_Nativ-Hen,bread,0
4015000615891,Shupersal-Shelly_Nativ-Hen,deodorant,0
7290000554969,Shupersal-Shelly_Nativ-Hen,white cheese,2
7290000053219,Shupersal-Shelly_Nativ-Hen,yellow cheese,2
7290000554983,Shupersal-Shelly_Nativ-Hen,white cheese,2
7290000002026,Shupersal-Shelly_Nativ-Hen,bread,0
7290000530413,Shupersal-Shelly_Nativ-Hen,hamburger,2
7290004122607,Shupersal-Shelly_Nativ-Hen,yellow cheese,2
482562200560,Shupersal-Shelly_Nativ-Hen,fats remover,0
4015000615921,Shupersal-Shelly_Nativ-Hen,deodorant,0
7290101863410,Shupersal-Shelly_Nativ-Hen,bleach,0
7290002371571,Shupersal-Shelly_Nativ-Hen,bread,2
7290006322166,Shupersal-Shelly_Nativ-Hen,bread,1
7290002824183,Shupersal-Shelly_Nativ-Hen,white cheese,0
7290000002040,Shupersal-Shelly_Nativ-Hen,bread,0
8711600350212,Shupersal-Shelly_Nativ-Hen,deodorant,0
7290000040974,Shupersal-Shelly_Nativ-Hen,milk,2
7290000000022,Shupersal-Shelly_Nativ-Hen,tomato,0
7296073098263,Shupersal-Shelly_Nativ-Hen,frozen ,0
7290104962073,Shupersal-Shelly_Nativ-Hen,deodorant,0
7290000055350,Shupersal-Shelly_Nativ-Hen,yellow cheese,0
7290004134983,Shupersal-Shelly_Nativ-Hen,yellow cheese,0
7290104962127,Shupersal-Shelly_Nativ-Hen,deodorant,0
7290001902677,Shupersal-Shelly_Nativ-Hen,bread,0
7290104962134,Shupersal-Shelly_Nativ-Hen,deodorant,0
7290000000091,Shupersal-Shelly_Nativ-Hen,pepper,0
7290002814047,Shupersal-Shelly_Nativ-Hen,bleach,1
7290011499624,Shupersal-Shelly_Nativ-Hen,white cheese,0
7290003719280,Shupersal-Shelly_Nativ-Hen,bread,1
7290006652027,Shupersal-Shelly_Nativ-Hen,peanut snack,2
7290005838972,Shupersal-Shelly_Nativ-Hen,white cheese,0
7290104509568,Shupersal-Shelly_Nativ-Hen,peanut snack,1
7290000188553,Shupersal-Shelly_Nativ-Hen,tampons,0
7290000000138,Shupersal-Shelly_Nativ-Hen,cabbage,0
7290000188560,Shupersal-Shelly_Nativ-Hen,tampons,0
7290000168081,Shupersal-Shelly_Nativ-Hen,deodorant,2
7290006742162,Shupersal-Shelly_Nativ-Hen,hamburger,2
7290004126872,Shupersal-Shelly_Nativ-Hen,milk,0
5029053510811,Shupersal-Shelly_Nativ-Hen,tampons,0
7290105693341,Shupersal-Shelly_Nativ-Hen,peanut snack,2
7290000188591,Shupersal-Shelly_Nativ-Hen,tampons,0
7290001902776,Shupersal-Shelly_Nativ-Hen,bread,0
7296073231547,Shupersal-Shelly_Nativ-Hen,milk,0
7290001902783,Shupersal-Shelly_Nativ-Hen,bread,0
7296073231554,Shupersal-Shelly_Nativ-Hen,milk,0
7290002814160,Shupersal-Shelly_Nativ-Hen,fats remover,2
7290001485019,Shupersal-Shelly_Nativ-Hen,white cheese,0
7290107874526,Shupersal-Shelly_Nativ-Hen,peanut snack,1
7290001312995,Shupersal-Shelly_Nativ-Hen,bread,0
7290000104676,Shupersal-Shelly_Nativ-Hen,frozen ,0
7290000104683,Shupersal-Shelly_Nativ-Hen,frozen ,2
7296073219965,Shupersal-Shelly_Nativ-Hen,peanut snack,0
7290000104690,Shupersal-Shelly_Nativ-Hen,frozen ,0
7290004120832,Shupersal-Shelly_Nativ-Hen,milk,0
7290004131074,Shupersal-Shelly_Nativ-Hen,milk,0
7290016437508,Shupersal-Shelly_Nativ-Hen,toilet paper,0
7290000379142,Shupersal-Shelly_Nativ-Hen,bread,1
7290000104720,Shupersal-Shelly_Nativ-Hen,frozen ,0
7296073219347,Shupersal-Shelly_Nativ-Hen,bread,0
7290000194837,Shupersal-Shelly_Nativ-Hen,bag,1
7290100921623,Shupersal-Shelly_Nativ-Hen,bleach,2
7290000000282,Shupersal-Shelly_Nativ-Hen,lettuce,0
7290014397729,Shupersal-Shelly_Nativ-Hen,bleach,0
7290000104744,Shupersal-Shelly_Nativ-Hen,frozen ,2
7290004130695,Shupersal-Shelly_Nativ-Hen,milk,2
7290002079033,Shupersal-Shelly_Nativ-Hen,bread,1
7290000379203,Shupersal-Shelly_Nativ-Hen,bread,1
7290002730316,Shupersal-Shelly_Nativ-Hen,toothpaste,0
7290004129101,Shupersal-Shelly_Nativ-Hen,white cheese,0
7296073241935,Shupersal-Shelly_Nativ-Hen,toilet paper,1
7290004137311,Shupersal-Shelly_Nativ-Hen,yellow cheese,0
7290000262499,Shupersal-Shelly_Nativ-Hen,toilet paper,2
7290013848932,Shupersal-Shelly_Nativ-Hen,deodorant,0
4015000519915,Shupersal-Shelly_Nativ-Hen,deodorant,0
7290000104836,Shupersal-Shelly_Nativ-Hen,frozen ,2
7290004131227,Shupersal-Shelly_Nativ-Hen,white cheese,0
8690637673887,Shupersal-Shelly_Nativ-Hen,deodorant,0
7290107932080,Shupersal-Shelly_Nativ-Hen,milk,2
7290010650033,Shupersal-Shelly_Nativ-Hen,onion,2
7290105966018,Shupersal-Shelly_Nativ-Hen,milk,0
7296073002574,Shupersal-Shelly_Nativ-Hen,garbage bag,0
7290107932127,Shupersal-Shelly_Nativ-Hen,milk,2
7290000000480,Shupersal-Shelly_Nativ-Hen,onion,0
7290107932134,Shupersal-Shelly_Nativ-Hen,milk,2
7290000692135,Shupersal-Shelly_Nativ-Hen,deodorant,2
7290000295404,Shupersal-Shelly_Nativ-Hen,garbage bag,0
5029053523446,Shupersal-Shelly_Nativ-Hen,tampons,0
7296073219576,Shupersal-Shelly_Nativ-Hen,garbage bag,0
7290015116800,Shupersal-Shelly_Nativ-Hen,potato,0
7290000104706,Shupersal-Shelly_Nativ-Hen,frozen ,0
7290015366670,Shupersal-Shelly_Nativ-Hen,toothpaste,0
7290100653586,Shupersal-Shelly_Nativ-Hen,deodorant,2
7290003189267,Shupersal-Shelly_Nativ-Hen,yellow cheese,0
8690637631009,Shupersal-Shelly_Nativ-Hen,deodorant,0
8690637538858,Shupersal-Shelly_Nativ-Hen,deodorant,0
7296073002543,Shupersal-Shelly_Nativ-Hen,garbage bag,0
7290008096317,Shupersal-Shelly_Nativ-Hen,toothpaste,2
7290000963136,Shupersal-Shelly_Nativ-Hen,apple,0
7296073002567,Shupersal-Shelly_Nativ-Hen,garbage bag,0
7290103408206,Shupersal-Shelly_Nativ-Hen,lettuce,0
7290002079316,Shupersal-Shelly_Nativ-Hen,bread,1
7290011743833,Shupersal-Shelly_Nativ-Hen,toothpaste,0
7290102394463,Shupersal-Shelly_Nativ-Hen,yellow cheese,0
7290000963174,Shupersal-Shelly_Nativ-Hen,apple,2
7290000000619,Shupersal-Shelly_Nativ-Hen,pepper,2
7290016114300,Shupersal-Shelly_Nativ-Hen,toilet paper,1
7290004123284,Shupersal-Shelly_Nativ-Hen,white cheese,0
7296073234661,Shupersal-Shelly_Nativ-Hen,peanut snack,1
7290009956009,Shupersal-Shelly_Nativ-Hen,yellow cheese,2
7290002730668,Shupersal-Shelly_Nativ-Hen,toothpaste,0
7290002730675,Shupersal-Shelly_Nativ-Hen,toothpaste,0
7290006492852,Shupersal-Shelly_Nativ-Hen,white cheese,0
7290014860988,Shupersal-Shelly_Nativ-Hen,coconut cream,0
7290012116674,Shupersal-Shelly_Nativ-Hen,deodorant,0
7290000104737,Shupersal-Shelly_Nativ-Hen,frozen ,0
7290004131531,Shupersal-Shelly_Nativ-Hen,milk,2
7290103121631,Shupersal-Shelly_Nativ-Hen,deodorant,0
7290000963297,Shupersal-Shelly_Nativ-Hen,apple,0
4005900816115,Shupersal-Shelly_Nativ-Hen,deodorant,0
7290000979700,Shupersal-Shelly_Nativ-Hen,lettuce,2
7290000066295,Shupersal-Shelly_Nativ-Hen,peanut snack,1
7290102396665,Shupersal-Shelly_Nativ-Hen,yellow cheese,0
7290002661115,Shupersal-Shelly_Nativ-Hen,bread,1
8693495006972,Shupersal-Shelly_Nativ-Hen,toothpaste,0
7290005423871,Shupersal-Shelly_Nativ-Hen,toothpaste,0
7290004129545,Shupersal-Shelly_Nativ-Hen,white cheese,0
7290000066318,Shupersal-Shelly_Nativ-Hen,peanut snack,1
7290000133904,Shupersal-Shelly_Nativ-Hen,deodorant,0
4005900037909,Shupersal-Shelly_Nativ-Hen,deodorant,0
7290010945306,Shupersal-Shelly_Nativ-Hen,milk,0
7290000107295,Shupersal-Shelly_Nativ-Hen,frozen ,2
7290004129569,Shupersal-Shelly_Nativ-Hen,white cheese,2
4005808293674,Shupersal-Shelly_Nativ-Hen,deodorant,0
7290004078379,Shupersal-Shelly_Nativ-Hen,toothpaste,0
7290000963372,Shupersal-Shelly_Nativ-Hen,apple,2
7290106722095,Shupersal-Shelly_Nativ-Hen,bread,1
7290108350258,Shupersal-Shelly_Nativ-Hen,toilet paper,0
7290106722101,Shupersal-Shelly_Nativ-Hen,bread,1
7290000197432,Shupersal-Shelly_Nativ-Hen,bag,1
7290002730811,Shupersal-Shelly_Nativ-Hen,toothpaste,0
7290014762831,Shupersal-Shelly_Nativ-Hen,white cheese,0
7296073236306,Shupersal-Shelly_Nativ-Hen,bleach,1
7290000000855,Shupersal-Shelly_Nativ-Hen,pepper,1
7296073236313,Shupersal-Shelly_Nativ-Hen,bleach,1
7290012086113,Shupersal-Shelly_Nativ-Hen,tomato,1
7290009399165,Shupersal-Shelly_Nativ-Hen,bread,0
7290000474021,Shupersal-Shelly_Nativ-Hen,milk,0
7290010945450,Shupersal-Shelly_Nativ-Hen,white cheese,0
7290002782131,Shupersal-Shelly_Nativ-Hen,deodorant,0
7296073260981,Shupersal-Shelly_Nativ-Hen,yellow cheese,0
7290009954234,Shupersal-Shelly_Nativ-Hen,yellow cheese,2
7290009954241,Shupersal-Shelly_Nativ-Hen,yellow cheese,0
7290000046020,Shupersal-Shelly_Nativ-Hen,yellow cheese,0
7290102394821,Shupersal-Shelly_Nativ-Hen,yellow cheese,0
7290010945481,Shupersal-Shelly_Nativ-Hen,white cheese,0
7290000056272,Shupersal-Shelly_Nativ-Hen,white cheese,0
7290009954258,Shupersal-Shelly_Nativ-Hen,yellow cheese,0
7290107971539,Shupersal-Shelly_Nativ-Hen,peanut snack,2
7290107951067,Shupersal-Shelly_Nativ-Hen,milk,2
7290000474076,Shupersal-Shelly_Nativ-Hen,milk,0
7290102394845,Shupersal-Shelly_Nativ-Hen,yellow cheese,0
7290006618085,Shupersal-Shelly_Nativ-Hen,bleach,0
7290000474090,Shupersal-Shelly_Nativ-Hen,milk,0
7290000963563,Shupersal-Shelly_Nativ-Hen,apple,0
3600541448179,Shupersal-Shelly_Nativ-Hen,deodorant,0
7296073232377,Shupersal-Shelly_Nativ-Hen,milk,2
7290000057088,Shupersal-Express_Marganit,yellow cheese,0
7296073265344,Shupersal-Express_Marganit,milk,1
7290004131074,Shupersal-Express_Marganit,milk,0
7290107933315,Shupersal-Express_Marganit,milk,1
7290000042244,Shupersal-Express_Marganit,milk,1
7290100687109,Shupersal-Express_Marganit,peanut snack,2
7290000474502,Shupersal-Express_Marganit,white cheese,0
7290004122348,Shupersal-Express_Marganit,yellow cheese,0
7290002065623,Shupersal-Express_Marganit,bread,0
7290000001036,Shupersal-Express_Marganit,onion,1
7290000056845,Shupersal-Express_Marganit,milk,1
7290000040974,Shupersal-Express_Marganit,milk,1
7290104508943,Shupersal-Express_Marganit,peanut snack,0
7290102397204,Shupersal-Express_Marganit,yellow cheese,0
7290004126872,Shupersal-Express_Marganit,milk,0
7290010945306,Shupersal-Express_Marganit,milk,1
7290000196763,Shupersal-Express_Marganit,garbage bag,2
7290004869120,Shupersal-Express_Marganit,bread,0
7290000096032,Shupersal-Express_Marganit,bread,1
7290000191140,Shupersal-Express_Marganit,toilet paper,2
7290000379142,Shupersal-Express_Marganit,bread,0
7290000042022,Shupersal-Express_Marganit,milk,1
8690637577512,Shupersal-Express_Marganit,deodorant,0
7296073219576,Shupersal-Express_Marganit,garbage bag,0
7290010945450,Shupersal-Express_Marganit,white cheese,0
7290008713900,Shupersal-Express_Marganit,bread,0
7290000104690,Shupersal-Express_Marganit,frozen ,0
7290000103471,Shupersal-Express_Marganit,frozen ,2
7290107932080,Shupersal-Express_Marganit,milk,1
7290107876674,Shupersal-Express_Marganit,peanut snack,1
7290006492852,Shupersal-Express_Marganit,white cheese,2
7296073260981,Shupersal-Express_Marganit,yellow cheese,0
7290004127800,Shupersal-Express_Marganit,white cheese,1
7290000048185,Shupersal-Express_Marganit,white cheese,0
7296073231547,Shupersal-Express_Marganit,milk,0
7296073232445,Shupersal-Express_Marganit,milk,1
7290000046327,Shupersal-Express_Marganit,yellow cheese,0
7290000963136,Shupersal-Express_Marganit,apple,0
7290000000480,Shupersal-Express_Marganit,onion,0
7296073231554,Shupersal-Express_Marganit,milk,0
7290000042435,Shupersal-Express_Marganit,milk,0
7290102394821,Shupersal-Express_Marganit,yellow cheese,0
7296073002567,Shupersal-Express_Marganit,garbage bag,0
7290010945481,Shupersal-Express_Marganit,white cheese,1
7290000042442,Shupersal-Express_Marganit,milk,0
7290004131531,Shupersal-Express_Marganit,milk,0
7290004129101,Shupersal-Express_Marganit,white cheese,2
7296073002574,Shupersal-Express_Marganit,garbage bag,0
7290014762831,Shupersal-Express_Marganit,white cheese,2
7290004125776,Shupersal-Express_Marganit,yellow cheese,1
7290000574264,Shupersal-Express_Marganit,bread,0
7290008713917,Shupersal-Express_Marganit,bread,0
7290000066318,Shupersal-Express_Marganit,peanut snack,1
4800888150103,Shupersal-Express_Marganit,deodorant,2
7290001485019,Shupersal-Express_Marganit,white cheese,1
7290000474076,Shupersal-Express_Marganit,milk,0
7290102394845,Shupersal-Express_Marganit,yellow cheese,0
7290000104799,Shupersal-Express_Marganit,frozen ,1
7290008713696,Shupersal-Express_Marganit,bread,0
7290002065616,Shupersal-Express_Marganit,bread,0
7290013683533,Shupersal-Express_Marganit,bread,0
7290000963174,Shupersal-Express_Marganit,apple,1
7290000963686,Shupersal-Express_Marganit,apple,1
7290011499624,Shupersal-Express_Marganit,white cheese,1
7290004122089,Shupersal-Express_Marganit,yellow cheese,0
7290000474090,Shupersal-Express_Marganit,milk,0
7290000963563,Shupersal-Express_Marganit,apple,0
7290004128364,Shupersal-Express_Marganit,white cheese,1
7290001713853,Shupersal-Express_Marganit,bleach,2
7296073225072,Shupersal-Express_Marganit,bread,0
7296073218920,Shupersal-Express_Marganit,bread,1
7296073241935,Shupersal-Express_Marganit,toilet paper,0
7290000295404,Shupersal-Express_Marganit,garbage bag,0
7290106722101,Shupersal-Express_Marganit,bread,0
7296073234678,Shupersal-Express_Marganit,peanut snack,1
7290002824183,Shupersal-Express_Marganit,white cheese,1
7296073230700,Shupersal-Express_Marganit,bleach,0
7290102396665,Shupersal-Express_Marganit,yellow cheese,0
7290009398847,Shupersal-Express_Marganit,bread,1
7290000002040,Shupersal-Express_Marganit,bread,1
7290002020479,Shupersal-Express_Marganit,bread,1
7290004869120,Shupersal-Deal_Haifa-mall,bread,1
7290000001036,Shupersal-Deal_Haifa-mall,onion,1
8901537024014,Shupersal-Deal_Haifa-mall,deodorant,0
7290000961552,Shupersal-Deal_Haifa-mall,pepper,1
7296073191445,Shupersal-Deal_Haifa-mall,stain remover,1
7290003220502,Shupersal-Deal_Haifa-mall,coconut cream,0
7290000042008,Shupersal-Deal_Haifa-mall,milk,1
7290102396955,Shupersal-Deal_Haifa-mall,milk,0
7296073191452,Shupersal-Deal_Haifa-mall,stain remover,0
7296073265184,Shupersal-Deal_Haifa-mall,garbage bag,1
7290102396962,Shupersal-Deal_Haifa-mall,milk,1
7290000042022,Shupersal-Deal_Haifa-mall,milk,1
7296073232438,Shupersal-Deal_Haifa-mall,milk,1
7290004127800,Shupersal-Deal_Haifa-mall,white cheese,0
7290000048185,Shupersal-Deal_Haifa-mall,white cheese,0
7290000104799,Shupersal-Deal_Haifa-mall,frozen ,0
4800888150080,Shupersal-Deal_Haifa-mall,deodorant,2
7290004127817,Shupersal-Deal_Haifa-mall,white cheese,0
7290000052298,Shupersal-Deal_Haifa-mall,milk,0
7290004125776,Shupersal-Deal_Haifa-mall,yellow cheese,0
4800888150103,Shupersal-Deal_Haifa-mall,deodorant,2
